rho,t,trial,half_width,grid_size,grid_step,score_rel_error,mean_rel_error,identity_residual,resolution_ok
0.2,0.1,3,4.0,401,0.02,9.995552034570289e-05,2.4180874480723723e-05,1.326386176338915e-11,1.0
0.2,0.1,4,4.0,401,0.02,3.8587872617904415e-06,7.820334007168488e-07,3.4803592691529557e-10,1.0
0.2,0.2,0,4.0,401,0.02,3.2894118947025786e-05,1.658437371910539e-05,2.8846112437015693e-11,1.0
0.2,0.2,1,4.0,401,0.02,0.008724468817580678,0.00408246501948723,1.0861668961549857e-13,1.0
0.2,0.2,2,4.0,401,0.02,0.00024334306287913395,0.00013069718390808384,3.078295349666877e-12,1.0
0.2,0.2,3,4.0,401,0.02,0.0001314299741173267,6.275381924835381e-05,5.663217387209131e-12,1.0
0.2,0.2,4,4.0,401,0.02,4.790772827460262e-05,2.2439932217039056e-05,1.8707248469375674e-11,1.0
0.2,0.4,0,4.0,401,0.02,0.00011106376410515449,0.00013948868346078976,4.6412941813413785e-12,1.0
0.2,0.4,1,4.0,401,0.02,0.0012598176405222556,0.0014128892901527535,3.995611096343532e-13,1.0
0.2,0.4,2,4.0,401,0.02,0.00011002883696449533,0.00013832168004104838,4.100054378203564e-12,1.0
0.2,0.4,3,4.0,401,0.02,0.000296017362520662,0.00036163749735701375,1.5350826613943997e-12,1.0
0.2,0.4,4,4.0,401,0.02,0.0003180161882409253,0.0003601275318236425,1.4767626897971282e-12,1.0
0.2,0.8,0,4.0,401,0.02,0.0005415782516306767,0.0018633065714481478,8.242675564398129e-13,1.0
0.2,0.8,1,4.0,401,0.02,0.0001485751854695176,0.0005203339716812552,2.5770707831527924e-12,1.0
0.2,0.8,2,4.0,401,0.02,0.0005400333676100788,0.0019504113760692578,7.294228100873115e-13,1.0
0.2,0.8,3,4.0,401,0.02,9.832458108119032e-05,0.00036793163132520717,3.946350652481248e-12,1.0
0.2,0.8,4,4.0,401,0.02,0.0003144010615778116,0.001102422772163344,1.4762460105504232e-12,1.0
0.2,1.6,0,4.0,401,0.02,8.538822190491575e-05,0.001837134743182281,2.3922486729481616e-12,1.0
0.2,1.6,1,4.0,401,0.02,4.451528246283379e-05,0.0010542632538945347,4.8636149203968935e-12,1.0
0.2,1.6,2,4.0,401,0.02,4.5967907500379276e-05,0.0010790990091336145,5.474702270090975e-12,1.0
0.2,1.6,3,4.0,401,0.02,4.2522278029186164e-05,0.0009807817806639627,7.274500160941198e-12,1.0
0.2,1.6,4,4.0,401,0.02,5.956663176548072e-05,0.0013002695075445456,4.912653786633616e-12,1.0
0.2,2.4,0,4.0,401,0.02,1.4015654441645758e-05,0.0014028690418153966,2.2459406209713245e-11,1.0
0.2,2.4,1,4.0,401,0.02,1.3086435227737257e-05,0.0013402527526204268,2.4798626285628877e-11,1.0
