arm,n_chains,rep,n_components,rho_fitted,innovation_mean,innovation_var,innovation_excess_kurtosis,score_rel_l2_t0.2,score_rel_l2_t0.8
noised,512,10,8,0.8095325744346109,-0.0023223809766158387,0.3439805352762094,1.9484993207917345,0.03451468085487381,0.008937924618666266
clean,512,11,8,0.7990186593902983,0.005840686017576248,0.35243525673547066,2.957705836852381,0.010924156674173973,0.00637631588224098
noised,512,11,8,0.8018204169020866,0.009923375509367303,0.3505623027337543,3.9433010818648135,0.03344989875343584,0.010866392300153014
clean,512,12,8,0.7989190761608461,0.00023517290221033516,0.36745648169044604,3.179405631720349,0.011133506444278062,0.0034270510876041626
noised,512,12,8,0.7918656471009117,0.00033621875397354375,0.3652659597319389,3.5063658842994823,0.027891508903027325,0.0071992839946957475
clean,512,13,8,0.8018053430493369,-0.0036000023287012803,0.3618068332822519,2.9513823505261794,0.0062214878775742775,0.0039189543273850875
noised,512,13,8,0.7994887589662253,-0.00524657040406508,0.36938306547095073,3.121768014473159,0.022605994895067583,0.006071282950580052
clean,512,14,8,0.7992843457135336,-0.002280213791643675,0.3688809302820699,3.2797724073269636,0.010383124724643481,0.0049615492750286
noised,512,14,8,0.8030114080387558,-0.004706147294992553,0.3689711400056753,2.567184554703056,0.023911207242215616,0.008903247833186334
clean,512,15,8,0.7988316851566463,-0.003158651636548134,0.35580598616215936,2.767626561204633,0.008646387134081116,0.004185441412744605
noised,512,15,8,0.8064068120440792,-0.004146125887760129,0.3448344639371339,3.0720011532114313,0.04288403538074974,0.007218882582047435
clean,512,16,8,0.7954240896630059,0.001674515951755992,0.36363827431909934,2.9414933354309234,0.00994768737189553,0.0044646405367582045
noised,512,16,8,0.7936019053954363,0.0004538137956496431,0.3917321308630353,3.3242128072864467,0.040959018764571635,0.014253245267470313
clean,512,17,8,0.801919734531514,-0.0027047391902229414,0.3563095834333187,2.892922598056467,0.009585628794741143,0.003934692019533896
noised,512,17,8,0.7938129267242513,0.0024007749544213753,0.38547072034110275,2.7823008221719885,0.025843993157607284,0.00914824531233636
clean,512,18,8,0.8045184683964989,-0.00361076470956473,0.35406829796416195,3.4416273064785825,0.012112412630370838,0.004992829814825092
noised,512,18,8,0.8080497107988753,-0.004642834503334512,0.3513081320680273,3.826126338834076,0.04150933735061136,0.00803342518683804
clean,512,19,8,0.8006254459319964,0.005610184684797325,0.36245132740307673,2.924548808547704,0.006658175149578851,0.004972878546058034
noised,512,19,8,0.7950104997271912,0.010507934630173217,0.36073880154392945,3.1086660557823897,0.02123396190039666,0.009726244878470838
clean,512,20,8,0.8017322499534557,0.01257847452085767,0.3567717620457813,2.7583514552308213,0.008844128776218336,0.010619365257090022
noised,512,20,8,0.8076556041725139,0.012571455550331762,0.3441161800529684,3.1349996000864593,0.034750491109865216,0.012286903920550207
clean,512,21,8,0.8006443410392328,-0.00425051559697333,0.35544972095352295,2.888764391707509,0.0050252004221403475,0.003939949334238575
noised,512,21,8,0.7977036753783924,-0.00607767958817985,0.3658004221839427,3.2526006627999466,0.021366443986442094,0.00639766408654385
clean,512,22,8,0.7997709170173354,0.000755291438619085,0.37652316050581336,3.325728360597954,0.013118738539669187,0.00711063176820907
noised,512,22,8,0.798984980870896,-0.0015028441109790503,0.3917369988559883,2.965418803924977,0.03193973476878882,0.01359061850680519
clean,512,23,8,0.7994277539169621,-0.0063026119520774426,0.36613443537624907,3.0401339581445983,0.010346481597562424,0.006263214429923163
noised,512,23,8,0.801268321569382,-0.009282062390508748,0.35726461045724994,4.134770063108131,0.03446883017280942,0.012346546057090551
clean,512,24,8,0.7988317419444347,-0.005433968030718098,0.36128784387504465,3.2158929527391154,0.006769603348921272,0.005111462426978838
noised,512,24,8,0.8007390914026629,-0.0018451584906973965,0.3717553020036317,3.097402565633562,0.032336600678166516,0.007874632323664147
clean,512,25,8,0.7986182453197316,-0.00711252006930491,0.3664712420176083,2.7311263872440987,0.012226596798006804,0.007125370920590531
noised,512,25,8,0.791160582477661,-0.003611295940122156,0.3710165241933904,2.8156702995618703,0.02095364218235234,0.00690358556127007
clean,512,26,8,0.7996242294714033,-0.0026213143055323256,0.36312464955782636,3.1919039372483633,0.007057914186433564,0.0027906748609708696
noised,512,26,8,0.8044901040240977,-0.006608806001416451,0.35980494377279,3.6879863583250314,0.03406445885553182,0.008021123598266183
clean,512,27,8,0.7979100334277618,-0.0031672036540549946,0.36420151858660893,2.886979698154839,0.009385485127813674,0.004015502858260709
noised,512,27,8,0.800822813919309,-9.455797716018654e-05,0.34662928906106744,3.0837084882546133,0.020623935472846234,0.005510444659699169
clean,512,28,8,0.7952682989376513,0.001168740755625271,0.3573422669931948,2.8616152300121334,0.007463390395933231,0.005198240468400258
noised,512,28,8,0.7915655316049508,0.005805240508362044,0.3702616409276877,2.0912649333845037,0.03699315645109251,0.008503592227176457
clean,512,29,8,0.7968105945171153,0.0057308711041475086,0.3588692185237615,2.784343111587548,0.008939734670765746,0.005812715466362693
noised,512,29,8,0.7935531938743597,0.004475691652129862,0.3475423586690113,2.026311508293208,0.03909535368821691,0.012640690165135398
clean,512,30,8,0.7998090082395025,-0.0007603105216987077,0.36524175401925774,2.892026710008915,0.010954865917020143,0.0038861336186648003
noised,512,30,8,0.7904497372244496,-0.00345875843290564,0.38444677786187925,3.0307503411744046,0.03498366161881989,0.007888534110173727
clean,512,31,8,0.7991555839869529,-0.011211281299138568,0.35062263661829735,2.7066730936516787,0.01219953279236748,0.010658969748493726
noised,512,31,8,0.7920502240957984,-0.01137902702204743,0.3568411953278906,2.296001144244201,0.02924824089846473,0.01303770177673072
clean,1024,0,8,0.804393746604854,0.002570888340758242,0.3638264807068674,3.016659728109154,0.005919636295365492,0.005562653743927867
noised,1024,0,8,0.8109347017432655,0.002281677463005225,0.36032639187087273,2.729467376047536,0.017038523572571736,0.010109700353642144
clean,1024,1,8,0.7986537865587764,-0.0026386358576996416,0.3561067359863374,2.7620778334792515,0.006022891619398002,0.003723351829495434
noised,1024,1,8,0.7991063857326367,-0.003508228259838883,0.3462053606415764,3.2201311866781035,0.026744037232417035,0.00968860533288732
clean,1024,2,8,0.794931524595669,0.004846907576251953,0.36404591277670656,2.943746657461684,0.007660182605458625,0.005097039838235039
noised,1024,2,8,0.7879365718399776,0.002988100293199736,0.37369268906313713,2.9885509961529095,0.02043737004501259,0.007545929532088567
clean,1024,3,8,0.8015568905111964,0.006272574920227242,0.3557323162592773,3.0604768042864405,0.006339977267909721,0.005378529547127343
noised,1024,3,8,0.8044611729543371,0.0022045936902674096,0.35824742873176846,2.692759195667109,0.016871234616316844,0.004330378189527172
clean,1024,4,8,0.8021566306903908,0.0018576041846802458,0.366247072766125,3.1391629331471442,0.007973899738424356,0.004824079834179775
noised,1024,4,8,0.7998532982672727,0.0006845491494433227,0.36674018813127746,2.898411551869298,0.021506045730409158,0.003861598181545135
clean,1024,5,8,0.7999288202976407,0.005588449664075563,0.3637171565002291,2.864464235152739,0.007120648148353379,0.004973837366369919
noised,1024,5,8,0.8045596246783632,0.006236550716438713,0.35179503154993136,2.8179008864953223,0.02482077344528253,0.007159604997263796
clean,1024,6,8,0.8009089028878629,-0.0041851230684533175,0.36440282198295154,3.026150461828137,0.008677463510378413,0.005137715093377218
noised,1024,6,8,0.8057736877668182,-0.0035791568991545585,0.3642157867723772,2.9159465050922373,0.01620681513979108,0.006983128762472308
clean,1024,7,8,0.7986790707690813,-0.004389946629949668,0.3622578527621026,2.7998656042830117,0.007531480701801109,0.0038884914480803836
noised,1024,7,8,0.8011354867713243,-0.006139217682642295,0.3658674452603064,3.3601865805848536,0.02047918247249624,0.006625322276674521
clean,1024,8,8,0.7990950267908004,0.003014283921706951,0.36423769383846794,2.8485503537283616,0.007219795150569519,0.0029771623274015857
noised,1024,8,8,0.7918471548591245,-0.001714483528218274,0.3768346796550253,2.8267141756810723,0.023719674128359593,0.005993837257739891
clean,1024,9,8,0.8073873436051056,0.0017625844195711992,0.36515667955743963,2.9206217185748713,0.008455336892205914,0.008306926819769788
noised,1024,9,8,0.8080056272833043,0.004060715438070251,0.3483622594923644,3.1368140515565868,0.018771429469938927,0.00587376837884157
clean,1024,10,8,0.7983606477231551,-0.0009649083804176084,0.35477439099791985,2.9353927393775674,0.00789313776485142,0.004023943226550638
noised,1024,10,8,0.7971769458134557,0.002501067825008602,0.3686938038647452,2.8517751853129614,0.01670402959798436,0.0050012129544831675
clean,1024,11,8,0.8021538843243565,-0.002432852200437114,0.35373363314382317,3.150101364229985,0.007810091143170014,0.0028317739768580906
noised,1024,11,8,0.8110887359165172,-0.0032400244315418936,0.344338765318238,3.068954909629227,0.028048173453102586,0.0075005990569304
clean,1024,12,8,0.8006082392858658,-0.0011013059653993602,0.3632527336412521,2.8665305664628553,0.0056375440113844025,0.002391385941907764
noised,1024,12,8,0.801971835191768,-0.0036349880442242384,0.36177804484279347,2.5732202537230187,0.019973661297477376,0.0043779620723761355
clean,1024,13,8,0.8022633491691245,0.0035436495890020544,0.35781622583085765,3.034396358190672,0.004855600496436186,0.003338542079838029
noised,1024,13,8,0.8010847896473856,0.00412143528807467,0.3527066751605931,2.826223347445203,0.013289254454866508,0.004385345449609862
clean,1024,14,8,0.7994646537608695,0.0005381966711177846,0.35926871645995373,2.839737283767249,0.005542230114734777,0.0018671674743996123
noised,1024,14,8,0.7972526490877372,0.0012524259991512228,0.3646481146000793,2.984999164236158,0.023375569320734004,0.003984992988952504
clean,1024,15,8,0.802270988644209,0.0036720926915206936,0.3572447497650164,3.2579094296846574,0.008140085314136788,0.0036615917933948737
noised,1024,15,8,0.8004910977438445,0.0023114734536869705,0.3632237494787375,3.4556689098039595,0.02148984362442203,0.004328528632973907
clean,1024,16,8,0.8009946696215847,0.003906703746583066,0.3574376618378008,2.9267892760004814,0.005620618458636978,0.003319693157711631
noised,1024,16,8,0.7954888483005244,0.005906580256028373,0.36610614470435304,2.689148502115631,0.020009076519916943,0.005625038019385761
clean,1024,17,8,0.7996531613989547,0.0029916614096324114,0.35478737863306264,2.9060652108088494,0.006214736337647396,0.0036151059509805707
noised,1024,17,8,0.8091608445740395,0.0015334944398473428,0.35287407208701416,3.0655104124503554,0.01950178483079672,0.006602816152197051
clean,1024,18,8,0.7950899920878367,0.003262966684941933,0.3677312273442853,2.8992170128309347,0.009676651869496466,0.0040276296766661316
noised,1024,18,8,0.7953568247591309,0.00876607926713477,0.3688507788227249,3.0226009461308534,0.017818016756252927,0.008014705932612382
clean,1024,19,8,0.7976319646635254,0.0030752095802607576,0.36153482139838905,2.8417963320963295,0.003980461724742508,0.002984128519309814
noised,1024,19,8,0.7995181941691543,-0.0010886222356856301,0.3425634567423757,2.8840247448321064,0.020430574836303766,0.008039231694977254
clean,1024,20,8,0.8001075937391349,0.0023568712717377234,0.3579932288419988,3.033671986920365,0.007002217566885743,0.0029935002773517506
noised,1024,20,8,0.8006408413956557,-0.0009544618023791372,0.3621830840549439,3.3811204679486266,0.025892123004152737,0.0032320306230488134
clean,1024,21,8,0.796891928338071,0.00020238562903768692,0.35188090552752826,3.212480170467945,0.01387756801113638,0.007053371471754286
noised,1024,21,8,0.7965222061739909,-0.002684652865173831,0.35499901363522995,3.776727381994008,0.03147850255146451,0.010076894288168919
clean,1024,22,8,0.798115809839978,-0.0022885117556634134,0.36056756402200024,2.955108368854688,0.006203025778410218,0.0026111476916813514
noised,1024,22,8,0.787380891674285,-0.005243599359237963,0.3688522175813153,2.8201621320657866,0.024476697830828613,0.009505901725824908
clean,1024,23,8,0.799427648485082,0.004963746131930364,0.36117006296272613,2.8542154060271114,0.006667516001872852,0.004274307008898871
noised,1024,23,8,0.7991373847941061,0.006073627320225368,0.3560660897895352,3.1473830527848,0.022381483902021118,0.005631716346601144
clean,1024,24,8,0.7986872498070894,0.00182958935765213,0.3629757240322293,2.904024773918618,0.004944908962202876,0.0018077365627331202
noised,1024,24,8,0.801291783083309,0.003225334222739808,0.36879500468233867,2.8880555687618363,0.02219287247223885,0.005507960954130187
clean,1024,25,8,0.799308553883434,-0.007303723704850259,0.3565058379735865,3.0644964771901497,0.009034817323971949,0.007029009142857352
noised,1024,25,8,0.7892588944453225,-0.011345443831662184,0.3653146146633324,2.517415469965848,0.02226372176223174,0.012623655175310272
clean,1024,26,8,0.8005345373244632,-0.0012040119448377342,0.37348076610048314,3.022061396280985,0.010584594032776538,0.006288816241163057
noised,1024,26,8,0.8020562822663231,0.00024251150325783964,0.3746148663067964,3.0486249198545483,0.025145806825653295,0.007957946717595634
clean,1024,27,8,0.7985791533793095,-0.0028758531455659055,0.3535904676064113,2.816004325681308,0.006507267960975339,0.004829327057328563
noised,1024,27,8,0.7918049383190248,-0.0017380982948295852,0.36098911691191254,3.1460176594367786,0.02184173080582149,0.007268921084828586
clean,1024,28,8,0.8015875787106927,-0.0060563706320200875,0.3613972111716792,2.7459345861362,0.006100125824613636,0.005376290699106953
noised,1024,28,8,0.8087208893653702,-0.0064925536490759396,0.34772753000305096,2.643791595616003,0.017382012628220984,0.007923354417820863
clean,1024,29,8,0.7983427641861901,-0.0035696504837920582,0.35895974206114717,3.044998236618987,0.006001543842786058,0.00407053154091095
noised,1024,29,8,0.7968600672699886,-0.0063999808370561176,0.3539343915361665,3.1937555641460182,0.023358293637313805,0.007899899300390926
clean,1024,30,8,0.8022234925059639,-0.004235616037387476,0.3619611272222687,2.9732146506362653,0.008024135163029245,0.0049332061093166546
noised,1024,30,8,0.8084738999649372,-0.006390929206642647,0.3421238417076113,3.322494170689879,0.026420089874855772,0.007978271119607735
clean,1024,31,8,0.8006693081846118,0.0012400003635290376,0.35554306059798757,2.8997836447755576,0.005692015038405741,0.0019622932879863634
noised,1024,31,8,0.8095390757021473,-0.0015289248122290556,0.34920266439723163,3.0095313258716496,0.019187137858902727,0.0061077737486995845
